CongNumb,Year,ICPSR,District,State,State_abbrv,State_full,lookup,Dist_lat,Dist_long,ST_lat,ST_long,Party,House,Party_name,Name,IdeologicalRank,TotalReceipts,FEC_YR_lookup,RepName_FEC,URL_FEC,Rep_Lookup,RepName_ipcsr
112,2012,21172,01,RHODE I,RI,Rhode Island,112_RI_01,41.488192,-71.268037,41.6772,-71.5101,100,House of Representatives,Democrat,CICILLINE,-0.405,2405552.72,"CICILLINE,_2012","CICILLINE, DAVID N",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI01073&tabIndex=1,"Cicilline, Da","Cicilline, David"
112,2012,21145,13,MICHIGA,MI,Michigan,112_MI_13,42.364884,-83.002713,43.3504,-84.5603,100,House of Representatives,Democrat,CLARKE,-0.491,730170.17,"CLARKE, HA_2012","CLARKE, HANSEN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI13398&tabIndex=1,"Clarke, Ha","Clarke, Hansen"
110,2008,20733,11,NEW YOR,NY,New York,110_NY_11,40.645099,-73.945032,42.1497,-74.9384,100,House of Representatives,Democrat,CLARKE,-0.586,537752.02,"CLARKE, YV_2008","CLARKE, YVETTE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY11138&tabIndex=1,"Clarke, Yv","Clarke, Yvette D."
111,2010,20733,11,NEW YOR,NY,New York,111_NY_11,40.645099,-73.945032,42.1497,-74.9384,100,House of Representatives,Democrat,CLARKE,-0.586,733049.13,"CLARKE, YV_2010","CLARKE, YVETTE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY11138&tabIndex=1,"Clarke, Yv","Clarke, Yvette D."
112,2012,20733,11,NEW YOR,NY,New York,112_NY_11,40.656593,-73.954821,42.1497,-74.9384,100,House of Representatives,Democrat,CLARKE,-0.586,743730.13,"CLARKE, YV_2012","CLARKE, YVETTE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY11138&tabIndex=1,"Clarke, Yv","Clarke, Yvette D."
110,2008,20147,01,MISSOUR,MO,Missouri,110_MO_01,38.8016,-90.33662,38.4623,-92.302,100,House of Representatives,Democrat,CLAY,-0.507,674855.16,"CLAY, WILL_2008","CLAY, WILLIAM LACY JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01066&tabIndex=1,"Clay, Wi","Clay, William Lacy"
111,2010,20147,01,MISSOUR,MO,Missouri,111_MO_01,38.8016,-90.33662,38.4623,-92.302,100,House of Representatives,Democrat,CLAY,-0.519,693369.67,"CLAY, WILL_2010","CLAY, WILLIAM LACY JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01066&tabIndex=1,"Clay, Wi","Clay, William Lacy"
112,2012,20147,01,MISSOUR,MO,Missouri,112_MO_01,38.743414,-90.314161,38.4623,-92.302,100,House of Representatives,Democrat,CLAY,-0.531,866834.99,"CLAY, WILL_2012","CLAY, WILLIAM LACY JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01066&tabIndex=1,"Clay, Wi","Clay, William Lacy"
110,2008,20517,05,MISSOUR,MO,Missouri,110_MO_05,38.810856,-94.53201,38.4623,-92.302,100,House of Representatives,Democrat,CLEAVER,-0.432,554098.64,"CLEAVER, E_2008","CLEAVER, EMANUEL II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO05234&tabIndex=1,"Cleaver, Em","Cleaver, Emanuel"
111,2010,20517,05,MISSOUR,MO,Missouri,111_MO_05,38.810856,-94.53201,38.4623,-92.302,100,House of Representatives,Democrat,CLEAVER,-0.432,637379.75,"CLEAVER, E_2010","CLEAVER, EMANUEL II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO05234&tabIndex=1,"Cleaver, Em","Cleaver, Emanuel"
112,2012,20517,05,MISSOUR,MO,Missouri,112_MO_05,38.935709,-94.41891,38.4623,-92.302,100,House of Representatives,Democrat,CLEAVER,-0.432,1154849.08,"CLEAVER, E_2012","CLEAVER, EMANUEL II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO05234&tabIndex=1,"Cleaver, Em","Cleaver, Emanuel"
110,2008,39301,06,SOUTH C,SC,South Carolina,110_SC_06,33.76993,-80.17278,33.8191,-80.9066,100,House of Representatives,Democrat,CLYBURN,-0.426,3076320.91,"CLYBURN, J_2008","CLYBURN, JAMES E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02042&tabIndex=1,"Clyburn, Ja","Clyburn, James E."
111,2010,39301,06,SOUTH C,SC,South Carolina,111_SC_06,33.76993,-80.17278,33.8191,-80.9066,100,House of Representatives,Democrat,CLYBURN,-0.415,3319718.56,"CLYBURN, J_2010","CLYBURN, JAMES E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02042&tabIndex=1,"Clyburn, Ja","Clyburn, James E."
112,2012,39301,06,SOUTH C,SC,South Carolina,112_SC_06,33.509029,-80.222285,33.8191,-80.9066,100,House of Representatives,Democrat,CLYBURN,-0.404,2388048.33,"CLYBURN, J_2012","CLYBURN, JAMES E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02042&tabIndex=1,"Clyburn, Ja","Clyburn, James E."
112,2012,14806,00,INDIANA,IN,Indiana,112_IN_00,39.8647,-86.2604,39.8647,-86.2604,200,Senate,Republican,COATS,0.444,455405,"COATS, DAN_2012","COATS, DANIEL R",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IN00053&tabIndex=1,"Coats, Da","Coats, Dan"
110,2008,15092,06,NORTH C,NC,North Carolina,110_NC_06,36.031836,-79.485643,35.6411,-79.8431,200,House of Representatives,Republican,COBLE,0.738,0,---No Data_2008,---No Data Available---,---No Data Available---,"Coble, Ho","Coble, Howard"
111,2010,15092,06,NORTH C,NC,North Carolina,111_NC_06,36.031836,-79.485643,35.6411,-79.8431,200,House of Representatives,Republican,COBLE,0.762,0,---No Data_2010,---No Data Available---,---No Data Available---,"Coble, Ho","Coble, Howard"
112,2012,15092,06,NORTH C,NC,North Carolina,112_NC_06,35.7114,-79.778285,35.6411,-79.8431,200,House of Representatives,Republican,COBLE,0.786,0,---No Data_2012,---No Data Available---,---No Data Available---,"Coble, Ho","Coble, Howard"
110,2008,29555,00,OKLAHOM,OK,Oklahoma,110_OK_00,35.5376,-96.9247,35.5376,-96.9247,200,Senate,Republican,COBURN,0.816,0,---No Data_2008,---No Data Available---,---No Data Available---,"Coburn, To","Coburn, Tom A."
111,2010,29555,00,OKLAHOM,OK,Oklahoma,111_OK_00,35.5376,-96.9247,35.5376,-96.9247,200,Senate,Republican,COBURN,0.816,0,---No Data_2010,---No Data Available---,---No Data Available---,"Coburn, To","Coburn, Tom A."
112,2012,29555,00,OKLAHOM,OK,Oklahoma,112_OK_00,35.5376,-96.9247,35.5376,-96.9247,200,Senate,Republican,COBURN,0.816,0,---No Data_2012,---No Data Available---,---No Data Available---,"Coburn, To","Coburn, Tom A."
110,2008,14009,00,MISSISS,MS,Mississippi,110_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,COCHRAN,0.319,2216977,"COCHRAN, T_2008","COCHRAN, THAD",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00055&tabIndex=1,"Cochran, Th","Cochran, Thad"
111,2010,14009,00,MISSISS,MS,Mississippi,111_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,COCHRAN,0.325,161229,"COCHRAN, T_2010","COCHRAN, THAD",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00055&tabIndex=1,"Cochran, Th","Cochran, Thad"
112,2012,14009,00,MISSISS,MS,Mississippi,112_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,COCHRAN,0.331,282787,"COCHRAN, T_2012","COCHRAN, THAD",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00055&tabIndex=1,"Cochran, Th","Cochran, Thad"
111,2010,20906,06,COLORAD,CO,Colorado,111_CO_06,39.522014,-105.223945,39.0646,-105.3272,200,House of Representatives,Republican,COFFMAN,0.766,904465.84,"COFFMAN, M_2010","COFFMAN, MIKE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO06138&tabIndex=1,"Coffman, Mi","Coffman, Mike"
112,2012,20906,06,COLORAD,CO,Colorado,112_CO_06,39.396256,-104.517559,39.0646,-105.3272,200,House of Representatives,Republican,COFFMAN,0.766,3441282.7,"COFFMAN, M_2012","COFFMAN, MIKE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO06138&tabIndex=1,"Coffman, Mi","Coffman, Mike"
110,2008,20748,09,TENNESS,TN,Tennessee,110_TN_09,35.169255,-89.990415,35.7449,-86.7489,100,House of Representatives,Democrat,COHEN,-0.411,1238077.4,"COHEN, STE_2008","COHEN, STEVE I MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09068&tabIndex=1,"Cohen, St","Cohen, Steve"
111,2010,20748,09,TENNESS,TN,Tennessee,111_TN_09,35.169255,-89.990415,35.7449,-86.7489,100,House of Representatives,Democrat,COHEN,-0.411,1151407.84,"COHEN, STE_2010","COHEN, STEVE I MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09068&tabIndex=1,"Cohen, St","Cohen, Steve"
112,2012,20748,09,TENNESS,TN,Tennessee,112_TN_09,35.083031,-89.968436,35.7449,-86.7489,100,House of Representatives,Democrat,COHEN,-0.411,831885.68,"COHEN, STE_2012","COHEN, STEVE I MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09068&tabIndex=1,"Cohen, St","Cohen, Steve"
110,2008,20344,04,OKLAHOM,OK,Oklahoma,110_OK_04,34.936221,-97.74453,35.5376,-96.9247,200,House of Representatives,Republican,COLE,0.537,1124661.62,"COLE, TOM _2008","COLE, TOM JEFFERY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK04055&tabIndex=1,"Cole, To","Cole, Tom"
111,2010,20344,04,OKLAHOM,OK,Oklahoma,111_OK_04,34.936221,-97.74453,35.5376,-96.9247,200,House of Representatives,Republican,COLE,0.5,852383.63,"COLE, TOM _2010","COLE, TOM JEFFERY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK04055&tabIndex=1,"Cole, To","Cole, Tom"
112,2012,20344,04,OKLAHOM,OK,Oklahoma,112_OK_04,34.561775,-97.691497,35.5376,-96.9247,200,House of Representatives,Republican,COLE,0.464,1016545.82,"COLE, TOM _2012","COLE, TOM JEFFERY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK04055&tabIndex=1,"Cole, To","Cole, Tom"
110,2008,40302,00,MINNESO,MN,Minnesota,110_MN_00,45.7326,-93.9196,45.7326,-93.9196,200,Senate,Republican,COLEMAN,0.166,19298843,"COLEMAN, N_2008","COLEMAN, NORM",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2MN00126&tabIndex=1,"Coleman, No","Coleman, Norm"
110,2008,49703,00,MAINE,ME,Maine,110_ME_00,44.6074,-69.3977,44.6074,-69.3977,200,Senate,Republican,COLLINS,0.048,7593350,"COLLINS, S_2008","COLLINS, SUSAN M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6ME00159&tabIndex=1,"Collins, Su","Collins, Susan"
111,2010,49703,00,MAINE,ME,Maine,111_ME_00,44.6074,-69.3977,44.6074,-69.3977,200,Senate,Republican,COLLINS,0.042,417325,"COLLINS, S_2010","COLLINS, SUSAN M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6ME00159&tabIndex=1,"Collins, Su","Collins, Susan"
112,2012,49703,00,MAINE,ME,Maine,112_ME_00,44.6074,-69.3977,44.6074,-69.3977,200,Senate,Republican,COLLINS,0.035,650976,"COLLINS, S_2012","COLLINS, SUSAN M",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6ME00159&tabIndex=1,"Collins, Su","Collins, Susan"
110,2008,20531,11,TEXAS,TX,Texas,110_TX_11,31.82741,-98.80286,31.106,-97.6475,200,House of Representatives,Republican,CONAWAY,0.71,1137072.59,"CONAWAY, K_2008","CONAWAY, K. MICHAEL HON.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX19136&tabIndex=1,"Conaway, K.","Conaway, K. Michael"
111,2010,20531,11,TEXAS,TX,Texas,111_TX_11,31.82741,-98.80286,31.106,-97.6475,200,House of Representatives,Republican,CONAWAY,0.71,1098814.07,"CONAWAY, K_2010","CONAWAY, K. MICHAEL HON.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX19136&tabIndex=1,"Conaway, K.","Conaway, K. Michael"
112,2012,20531,11,TEXAS,TX,Texas,112_TX_11,31.511706,-100.560258,31.106,-97.6475,200,House of Representatives,Republican,CONAWAY,0.71,1350629.71,"CONAWAY, K_2012","CONAWAY, K. MICHAEL HON.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX19136&tabIndex=1,"Conaway, K.","Conaway, K. Michael"
111,2010,20952,11,VIRGINI,VA,Virginia,111_VA_11,38.685117,-77.44796,37.768,-78.2057,100,House of Representatives,Democrat,CONNOLLY,-0.27,290928.57,"CONNOLLY, _2010","CONNOLLY, GERRY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA11062&tabIndex=1,"Connolly, Ge","Connolly, Gerald E."
112,2012,20952,11,VIRGINI,VA,Virginia,112_VA_11,38.7459,-77.368547,37.768,-78.2057,100,House of Representatives,Democrat,CONNOLLY,-0.27,2241573.23,"CONNOLLY, _2012","CONNOLLY, GERRY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA11062&tabIndex=1,"Connolly, Ge","Connolly, Gerald E."
110,2008,15502,00,NORTH D,ND,North Dakota,110_ND_00,47.5362,-99.793,47.5362,-99.793,100,Senate,Democrat,CONRAD,-0.298,0,---No Data_2008,---No Data Available---,---No Data Available---,"Conrad, Ke","Conrad, Kent"
111,2010,15502,00,NORTH D,ND,North Dakota,111_ND_00,47.5362,-99.793,47.5362,-99.793,100,Senate,Democrat,CONRAD,-0.287,0,---No Data_2010,---No Data Available---,---No Data Available---,"Conrad, Ke","Conrad, Kent"
112,2012,15502,00,NORTH D,ND,North Dakota,112_ND_00,47.5362,-99.793,47.5362,-99.793,100,Senate,Democrat,CONRAD,-0.277,0,---No Data_2012,---No Data Available---,---No Data Available---,"Conrad, Ke","Conrad, Kent"
110,2008,10713,14,MICHIGA,MI,Michigan,110_MI_14,42.254788,-83.21027,43.3504,-84.5603,100,House of Representatives,Democrat,CONYERS,-0.619,1111759.26,"CONYERS, J_2008","CONYERS, JOHN JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI01028&tabIndex=1,"Conyers, Jo","Conyers, John, Jr."
111,2010,10713,14,MICHIGA,MI,Michigan,111_MI_14,42.254788,-83.21027,43.3504,-84.5603,100,House of Representatives,Democrat,CONYERS,-0.614,1137009.84,"CONYERS, J_2010","CONYERS, JOHN JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI01028&tabIndex=1,"Conyers, Jo","Conyers, John, Jr."
112,2012,10713,14,MICHIGA,MI,Michigan,112_MI_14,42.297166,-83.184129,43.3504,-84.5603,100,House of Representatives,Democrat,CONYERS,-0.61,1044468.12,"CONYERS, J_2012","CONYERS, JOHN JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI01028&tabIndex=1,"Conyers, Jo","Conyers, John, Jr."
111,2010,40916,00,DELAWAR,DE,Delaware,111_DE_00,39.3498,-75.5148,39.3498,-75.5148,100,Senate,Democrat,COONS,-0.397,4215136,"COONS, CHR_2010","COONS, CHRISTOPHER A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0DE00092&tabIndex=1,"Coons, Ch","Coons, Christopher"
112,2012,40916,00,DELAWAR,DE,Delaware,112_DE_00,39.3498,-75.5148,39.3498,-75.5148,100,Senate,Democrat,COONS,-0.397,1058187,"COONS, CHR_2012","COONS, CHRISTOPHER A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0DE00092&tabIndex=1,"Coons, Ch","Coons, Christopher"
110,2008,15019,05,TENNESS,TN,Tennessee,110_TN_05,36.170556,-86.8825,35.7449,-86.7489,100,House of Representatives,Democrat,COOPER,-0.215,0,---No Data_2008,---No Data Available---,---No Data Available---,"Cooper, Ji","Cooper, Jim"
111,2010,15019,05,TENNESS,TN,Tennessee,111_TN_05,36.170556,-86.8825,35.7449,-86.7489,100,House of Representatives,Democrat,COOPER,-0.225,0,---No Data_2010,---No Data Available---,---No Data Available---,"Cooper, Ji","Cooper, Jim"
112,2012,15019,05,TENNESS,TN,Tennessee,112_TN_05,36.206648,-86.729464,35.7449,-86.7489,100,House of Representatives,Democrat,COOPER,-0.235,0,---No Data_2012,---No Data Available---,---No Data Available---,"Cooper, Ji","Cooper, Jim"
110,2008,40705,00,TENNESS,TN,Tennessee,110_TN_00,35.7449,-86.7489,35.7449,-86.7489,200,Senate,Republican,CORKER,0.397,0,---No Data_2008,---No Data Available---,---No Data Available---,"Corker, Bo","Corker, Bob"
111,2010,40705,00,TENNESS,TN,Tennessee,111_TN_00,35.7449,-86.7489,35.7449,-86.7489,200,Senate,Republican,CORKER,0.397,0,---No Data_2010,---No Data Available---,---No Data Available---,"Corker, Bo","Corker, Bob"
112,2012,40705,00,TENNESS,TN,Tennessee,112_TN_00,35.7449,-86.7489,35.7449,-86.7489,200,Senate,Republican,CORKER,0.397,0,---No Data_2012,---No Data Available---,---No Data Available---,"Corker, Bo","Corker, Bob"
110,2008,40305,00,TEXAS,TX,Texas,110_TX_00,31.106,-97.6475,31.106,-97.6475,200,Senate,Republican,CORNYN,0.555,13727473,"CORNYN, JO_2008","CORNYN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00106&tabIndex=1,"Cornyn, Jo","Cornyn, John"
111,2010,40305,00,TEXAS,TX,Texas,111_TX_00,31.106,-97.6475,31.106,-97.6475,200,Senate,Republican,CORNYN,0.565,2542288,"CORNYN, JO_2010","CORNYN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00106&tabIndex=1,"Cornyn, Jo","Cornyn, John"
112,2012,40305,00,TEXAS,TX,Texas,112_TX_00,31.106,-97.6475,31.106,-97.6475,200,Senate,Republican,CORNYN,0.575,1790931,"CORNYN, JO_2012","CORNYN, JOHN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00106&tabIndex=1,"Cornyn, Jo","Cornyn, John"
110,2008,20501,20,CALIFOR,CA,California,110_CA_20,36.311439,-119.70823,36.17,-119.7462,100,House of Representatives,Democrat,COSTA,-0.192,1026589.26,"COSTA, JIM_2008","COSTA, JIM MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,"Costa, Ji","Costa, Jim"
111,2010,20501,20,CALIFOR,CA,California,111_CA_20,36.311439,-119.70823,36.17,-119.7462,100,House of Representatives,Democrat,COSTA,-0.192,1845156.04,"COSTA, JIM_2010","COSTA, JIM MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,"Costa, Ji","Costa, Jim"
112,2012,20501,20,CALIFOR,CA,California,112_CA_20,36.130447,-119.98125,36.17,-119.7462,100,House of Representatives,Democrat,COSTA,-0.192,1483125.53,"COSTA, JIM_2012","COSTA, JIM MR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,"Costa, Ji","Costa, Jim"
110,2008,15453,12,ILLINOI,IL,Illinois,110_IL_12,38.906065,-90.15909,40.3363,-89.0022,100,House of Representatives,Democrat,COSTELLO,-0.378,1475772.41,"COSTELLO, _2008","COSTELLO, JERRY F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL21021&tabIndex=1,"Costello, Je","Costello, Jerry F."
111,2010,15453,12,ILLINOI,IL,Illinois,111_IL_12,38.906065,-90.15909,40.3363,-89.0022,100,House of Representatives,Democrat,COSTELLO,-0.391,1351182.41,"COSTELLO, _2010","COSTELLO, JERRY F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL21021&tabIndex=1,"Costello, Je","Costello, Jerry F."
112,2012,15453,12,ILLINOI,IL,Illinois,112_IL_12,37.948725,-89.497183,40.3363,-89.0022,100,House of Representatives,Democrat,COSTELLO,-0.404,301661,"COSTELLO, _2012","COSTELLO, JERRY F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL21021&tabIndex=1,"Costello, Je","Costello, Jerry F."
110,2008,20706,02,CONNECT,CT,Connecticut,110_CT_02,41.688896,-72.534482,41.5834,-72.7622,100,House of Representatives,Democrat,COURTNEY,-0.345,2370579.28,"COURTNEY, _2008","COURTNEY, JOSEPH D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,"Courtney, Jo","Courtney, Joe"
111,2010,20706,02,CONNECT,CT,Connecticut,111_CT_02,41.688896,-72.534482,41.5834,-72.7622,100,House of Representatives,Democrat,COURTNEY,-0.345,1781959.07,"COURTNEY, _2010","COURTNEY, JOSEPH D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,"Courtney, Jo","Courtney, Joe"
112,2012,20706,02,CONNECT,CT,Connecticut,112_CT_02,41.649662,-72.210886,41.5834,-72.7622,100,House of Representatives,Democrat,COURTNEY,-0.345,129711.36,"COURTNEY, _2012","COURTNEY, JOSEPH D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,"Courtney, Jo","Courtney, Joe"
110,2008,14809,00,IDAHO,ID,Idaho,110_ID_00,44.2394,-114.5103,44.2394,-114.5103,200,Senate,Republican,CRAIG,0.438,0,---No Data_2008,---No Data Available---,---No Data Available---,"Craig, La","Craig, Larry E."
110,2008,29100,05,ALABAMA,AL,Alabama,110_AL_05,34.595332,-86.98786,32.799,-86.8073,100,House of Representatives,Democrat,CRAMER,-0.091,0,---No Data_2008,---No Data Available---,---No Data Available---,"Cramer, Bu","Cramer, Bud"
110,2008,29345,00,IDAHO,ID,Idaho,110_ID_00,44.2394,-114.5103,44.2394,-114.5103,200,Senate,Republican,CRAPO,0.548,867930,"CRAPO, MIC_2008","CRAPO, MICHAEL D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00027&tabIndex=1,"Crapo, Mi","Crapo, Michael D."
111,2010,29345,00,IDAHO,ID,Idaho,111_ID_00,44.2394,-114.5103,44.2394,-114.5103,200,Senate,Republican,CRAPO,0.571,3654634,"CRAPO, MIC_2010","CRAPO, MICHAEL D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00027&tabIndex=1,"Crapo, Mi","Crapo, Michael D."
112,2012,29345,00,IDAHO,ID,Idaho,112_ID_00,44.2394,-114.5103,44.2394,-114.5103,200,Senate,Republican,CRAPO,0.595,738834,"CRAPO, MIC_2012","CRAPO, MICHAEL D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00027&tabIndex=1,"Crapo, Mi","Crapo, Michael D."
112,2012,21146,08,MINNESO,MN,Minnesota,112_MN_08,47.241177,-92.932236,45.7326,-93.9196,200,House of Representatives,Republican,CRAVAACK,0.562,2374759.79,"CRAVAACK, _2012","CRAVAACK, CHIP",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MN08115&tabIndex=1,"Cravaack, Ch","Cravaack, Chip"
112,2012,21106,01,ARKANSA,AR,Arkansas,112_AR_01,35.496374,-91.223027,34.9513,-92.3809,200,House of Representatives,Republican,CRAWFORD,0.421,0,---No Data_2012,---No Data Available---,---No Data Available---,"Crawford, Ri","Crawford, Rick"
110,2008,20111,04,FLORIDA,FL,Florida,110_FL_04,30.421425,-81.95741,27.8333,-81.717,200,House of Representatives,Republican,CRENSHAW,0.529,681607.47,"CRENSHAW, _2008","CRENSHAW, ANDER HON.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL04066&tabIndex=1,"Crenshaw, An","Crenshaw, Ander"
111,2010,20111,04,FLORIDA,FL,Florida,111_FL_04,30.421425,-81.95741,27.8333,-81.717,200,House of Representatives,Republican,CRENSHAW,0.517,554327.37,"CRENSHAW, _2010","CRENSHAW, ANDER HON.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL04066&tabIndex=1,"Crenshaw, An","Crenshaw, Ander"
